drug_name,drug_id,drug_target,target_pathway,feature_name,n_feature_pos,n_feature_neg,ic50_effect_size,log_ic50_mean_pos,log_ic50_mean_neg,log_max_conc_tested,log_max_conc_tested_2,feature_ic50_t_pval,feature_delta_mean_ic50,feature_pos_ic50_var,feature_neg_ic50_var,feature_pval,tissue_pval,msi_pval,fdr,tissue_type,screening set
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,MLL3_mut,3,46,.15665996774946139,3.7736167727151795,4.0123907205259401,,,.58545959602414799,-.23877394781076067,.57912356576336732,1.5528639847285011,.79377256403440399,,,95.730668496828571,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,NF1_mut,5,44,.44918184550599993,4.6071422596171576,3.9285252764602956,,,.22750884002877325,.67861698315686203,1.0095834270951123,1.5491862100067619,.34607896407636429,,,91.07341159904324,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,PIK3CA_mut,17,32,.009290145557919037,4.0070257051614186,3.9928558273310828,,,.97557790048643556,.014169877830335853,1.5360992792720076,1.5196337137776386,.97543689521240107,,,96.868015567953421,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,POLR2B_mut,3,46,.30598235655545325,3.560862579157535,4.0262659940188303,,,.49755765734784885,-.46540341486129533,.95621893638579836,1.5413198083136272,.61000933929912415,,,95.730668496828571,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,PTEN_mut,9,40,.58366865180984628,3.2896435083953284,4.1571007971695213,,,.22710477971045381,-.86745728877419293,1.9123177440140418,1.382673153283952,.12034556226880432,,,54.702528304001966,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,TP53_mut,38,11,.047165765520982415,4.0139186100112347,3.9419923892647146,,,.9065735393176706,.071926220746520109,1.427387654990756,1.8415885573310538,.89102013125055057,,,96.850014266364198,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,cnaBRCA5,6,43,.27044691516989544,3.6372510523113326,4.0480771429876929,,,.6855837759095682,-.41082609067636033,2.2987924299484876,1.3975559362277983,.53787748169428318,,,95.730668496828571,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,cnaBRCA7,4,45,.29540013819026723,4.4101534057896377,3.9611157742040053,,,.62538414875218029,.44903763158563237,1.6191277168205001,1.5131116905134872,.57396998838487567,,,95.730668496828571,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,cnaBRCA8,4,45,.24003808667709811,4.3332536594702571,3.9679513072101726,,,.60018124943185436,.36530235226008445,1.198822947266452,1.5414131056272138,.64759154094857285,,,95.730668496828571,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,cnaBRCA9,4,45,.1231943589602867,3.8253081509642168,4.0131020190773761,,,.80681283945757043,-.18779386811315923,1.3555241140621364,1.5352068485964931,.81436709714184696,,,95.730668496828571,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,cnaBRCA10,5,44,.23220922631837146,4.3149976608041474,3.96172352632541,,,.47963847847147612,.35327413447873734,.91720192485261687,1.5657552947823756,.62498759324361963,,,95.730668496828571,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,cnaBRCA12,9,40,.13561265564798347,3.8291597889507583,4.0357096340445482,,,.6929890301424273,-.20654984509378993,1.3464209878599003,1.556849986443174,.71483557982280899,,,95.730668496828571,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,cnaBRCA13,11,38,.089649610421148537,3.8918056963276344,4.0284463369140751,,,.79636925970950778,-.13664064058644065,1.5203616303076917,1.5251890741137983,.79458778673140684,,,95.730668496828571,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,cnaBRCA14,21,28,.32227781767457298,3.7205311666685348,4.2057024629392696,,,.27155827241113939,-.48517129627073485,1.5190789989531175,1.4952643277315425,.26992475989121684,,,85.941353087891841,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,cnaBRCA15,22,27,.074743530545273898,3.9349983645974209,4.0489207200442774,,,.79699146059626291,-.11392235544685647,1.5683554015798098,1.4875365491356276,.79581781401482599,,,95.730668496828571,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,cnaBRCA16,16,33,.064830305393339005,3.9312086143399867,4.0300450191787576,,,.82996257800104978,-.098836404838770875,1.473426331065105,1.5479188759097571,.83239362619943413,,,95.730668496828571,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,cnaBRCA17,11,38,.76794192707160303,3.1344304586504346,4.2476865372943164,,,.058811330502868915,-1.1132560786438819,1.6362209897764042,1.394964088067608,.029654561672949546,,,30.697013364883592,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,cnaBRCA18,16,33,.64180177934629079,3.3675820297482728,4.3033185147383763,,,.044569629892753017,-.93573648499010353,1.4694654963051563,1.4525702560236697,.040501724984005658,,,30.697013364883592,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,cnaBRCA19,4,45,.0078537967480449208,4.0087731833557321,3.9967940161981304,,,.98482377064032067,.011979167157601722,1.0929556825449955,1.550363204437371,.98805375879312463,,,96.868015567953421,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,cnaBRCA20,3,46,.1191096743193234,4.168251453592144,3.9866536761209215,,,.80990760215070345,.18159777747122252,1.111760531072161,1.5404099838763088,.8424298827720913,,,95.730668496828571,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,cnaBRCA22,19,30,.0094086864525026442,3.9889857813955341,4.0033364538607863,,,.97360043563771026,-.014350672465252234,1.3726961066677263,1.6127084942348233,.9745362462610847,,,96.868015567953421,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,cnaBRCA23,3,46,.17680521664835772,4.2507008154939836,3.9812765438229749,,,.26152946167372149,.26942427167100869,.10214525561463554,1.5571942541999899,.76799294270610297,,,95.730668496828571,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,cnaBRCA24,3,46,.3210201654641559,3.5395189466525934,4.0276579700517603,,,.55214442941573738,-.48813902339916693,1.170988274720363,1.5342767378141877,.59261357886617871,,,95.730668496828571,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,cnaBRCA25,6,43,.58816815797346256,3.2253309103224992,4.1055543721024135,,,.058546617415410451,-.88022346177991428,.83619117723438396,1.5566151300554589,.18360121601407578,,,65.571862862169922,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,cnaBRCA26,15,34,.33019337292223888,4.3430894545980498,3.8454259306872949,,,.23685882849102452,.49766352391075497,1.1846312062466753,1.6247986902589036,.29220060049883223,,,85.941353087891841,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,cnaBRCA27,9,40,.27543858681350275,4.3387108803937151,3.9210606384698834,,,.4812540496183042,.41765024192383171,1.5666064169048326,1.5057849633761162,.45903385834273602,,,95.730668496828571,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,cnaBRCA28,4,45,.18491326816666356,3.7390977908936072,4.0207651621947642,,,.6438018892737325,-.28166737130115704,1.0359504003495215,1.5508993759964773,.72461668140520197,,,95.730668496828571,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,cnaBRCA29,7,42,.060088459519834513,3.9192316666724545,4.0108619475150382,,,.87280230300575712,-.091630280842583733,1.3283088018229259,1.5516075701210696,.88361473546706382,,,96.850014266364198,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,cnaBRCA30,5,44,.017047576095783754,3.9744232872392997,4.0004251596850517,,,.975245267715664,-.026001872445752028,1.7038302138359576,1.5075665381328349,.9713377915384489,,,96.868015567953421,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,cnaBRCA31,16,33,.41567465107111384,4.416549452162303,3.7947282493255128,,,.16148296861341507,.62182120283679021,1.3582178341251965,1.5562968770688053,.17890918248513735,,,65.571862862169922,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,cnaBRCA32,9,40,.39653230886091784,4.4855449120582236,3.8880229813453697,,,.14739296078104641,.59752193071285387,.91742436429480501,1.6011798140911293,.28794663460911707,,,85.941353087891841,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,cnaBRCA33,6,43,1.232900029035765,2.4723075588517118,4.2106273978890343,,,.035669705699529729,-1.7383198390373225,1.5084162529896925,1.3977589444044189,.0068437297282396116,,,17.109324320599033,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,cnaBRCA34,5,44,.035568657965725933,3.9490587984059027,4.0033074879615747,,,.93970094779355673,-.054248689555671969,1.4366443141595833,1.5331585405730537,.9402426646634775,,,96.868015567953421,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,cnaBRCA36,9,40,.2493878704130571,4.3067917204323862,3.9282424494611825,,,.41867490640421767,.37854927097120372,1.1427070944296607,1.5839311801321179,.50237141590108592,,,95.730668496828571,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,cnaBRCA38,4,45,.14752977671364453,3.7912933055064042,4.0161255608958486,,,.78178890167458026,-.2248322553894444,1.4370776804084158,1.529724139038785,.77860246737183547,,,95.730668496828571,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,cnaBRCA39,7,42,.15260154493322675,3.7985598737051771,4.0309739130095847,,,.6651035915324075,-.23241403930440763,1.2204909578627641,1.56237814059677,.71023710120952688,,,95.730668496828571,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,cnaBRCA42,3,46,1.3985016560647712,2.1032128293597712,4.1213301081360756,,,.26123579399554892,-2.0181172787763044,2.2657911704452633,1.3952760293765289,.023192721693566364,,,30.697013364883592,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,cnaBRCA47,7,42,.39127852718984757,3.4911497985458779,4.0822089255361345,,,.31138382286728727,-.59105912699025653,1.3157614971649372,1.5370248038370375,.34274914074405127,,,91.07341159904324,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,cnaBRCA48,5,44,.14747587449818406,4.1995504145357732,3.9748425315831799,,,.81312728223305331,.22470788295259325,1.9428654408044097,1.4786709920392547,.75605146143264967,,,95.730668496828571,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,cnaBRCA57,5,44,1.5115763036991117,5.8734718825149574,3.7846241829491816,,,.000032648952827968086,2.0888476995657759,.54530455470871753,1.4351407376579346,.002443221391437211,,,12.216106957186057,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,cnaBRCA58,10,39,.71456889420838454,4.8300185282514558,3.7843753379442115,,,.065409644104194156,1.0456431903072443,1.4782077460190333,1.4597721255574825,.049542373129549767,,,30.96398320596861,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,cnaBRCA60,3,46,.31394962961562312,3.5495521384781461,4.0270036314544422,,,.56308594567116776,-.47745149297629608,1.1807728493994443,1.5341539236757247,.60076356798822794,,,95.730668496828571,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,cnaBRCA61,3,46,.14228548858991558,3.7941581549045686,4.0110510651657627,,,.87953117409325676,-.21689291026119406,2.1711545661841387,1.4890968102815274,.81231252861899328,,,95.730668496828571,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,cnaBRCA62,10,39,.683564172363478,3.1989326728538603,4.2026024803538515,,,.061013624609337666,-1.0036698074999912,1.3729159313463573,1.4899835640888841,.059848870687325577,,,33.249372604069769,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,cnaBRCA63,7,42,.61957221373811899,3.2069030921434583,4.1295833766032031,,,.17517138927382414,-.92268028445974481,1.5253789763366463,1.4838563045401023,.1358044668271845,,,56.58519451132689,BRCA,GDSC1
5-Fluorouracil,179,Antimetabolite (DNA & RNA),Other,cnaBRCA64,8,41,.27528403196987544,3.6483213802983969,4.0659573760963807,,,.56539771973621034,-.41763599579798383,1.8709803194793075,1.4463074877430335,.47984355234010856,,,95.730668496828571,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,ARID1A_mut,5,39,.058939955282201952,-3.3070379975622544,-3.4497256811385819,,,.91008205991062407,.14268768357632755,2.5432967930661277,2.4076531750140946,.90184410306427321,,,55.214945085567756,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,ASH1L_mut,3,41,.54372995007198233,-4.6484076974900894,-3.3446163038962364,,,.13484416429877688,-1.303791393593853,1.0131700260971397,2.4466144365659597,.36848721844185794,,,46.062372077636645,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,BRCA1_mut,4,40,.89188148340812756,-5.3324379392448424,-3.2436184948809155,,,.034046477688552582,-2.088819444363927,1.276563386399477,2.4045199270025797,.096383862721818522,,,31.88921626190972,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,BRCA2_mut,6,38,.38633792184368143,-4.2340680130474313,-3.3071074598402999,,,.22621614845268428,-.92696055320713144,1.4592473083778803,2.4994178173211319,.38416452297779913,,,46.062372077636645,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,CDH1_mut,4,40,.31383396859115903,-2.7456200929780064,-3.5023002795075988,,,.44359443025515755,.75668018652959246,1.6270409175682081,2.4610712141022426,.55274846493163965,,,46.062372077636645,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,MLL3_mut,3,41,.69825019313118764,-4.9839828373123281,-3.3200620253726578,,,.10671742798172683,-1.6639208119396702,1.1582432424278013,2.4280608977116422,.24961502177290629,,,46.062372077636645,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,NF1_mut,5,39,.028588382065227586,-3.3721577127475024,-3.4413769997045764,,,.95407877294613386,.069219286957074022,2.407990682233244,2.4226286247930586,.95229461352037548,,,57.137676811222541,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,PIK3CA_mut,16,28,.26317176146235416,-3.0313637890871874,-3.6633096759578918,,,.44894233211993861,.63194588687070441,2.8797288421858971,2.0886207635725689,.40580134107936927,,,46.062372077636645,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,POLR2B_mut,3,41,.44378511012290178,-4.4283030377835191,-3.3607215228991563,,,.34210285375279786,-1.0675815148843628,1.4876887518161277,2.4424850567029859,.46222189257018897,,,46.062372077636645,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,PTEN_mut,8,36,.13409600949345654,-3.6987971382622407,-3.3745587346143906,,,.69063878728735206,-.32423840364785006,1.9186147035524013,2.5059137261638704,.73325531143790856,,,52.375379388422047,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,TP53_mut,34,10,.062712092440715503,-3.4680094816772318,-3.3162169175190095,,,.8806184692152953,-.15179256415822229,2.2801390692549974,2.8770289115286438,.86244616023643461,,,55.140466746523153,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,cnaBRCA5,4,40,.4545929848601114,-4.4253370220683959,-3.3343285865985601,,,.10539654119738393,-1.0910084354698357,.91728926849137415,2.4775360468386358,.39093628815369164,,,46.062372077636645,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,cnaBRCA7,4,40,.33466385752685529,-4.1666342190796932,-3.3601988668974299,,,.40418503926508376,-.80643535218226337,1.5759266185973966,2.4621562910575734,.52682176370195055,,,46.062372077636645,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,cnaBRCA8,3,41,1.19431697920872,-6.0087184648214267,-3.2450813697012606,,,.02806854173798318,-2.7636370951201661,1.1406012987616412,2.3573771023160726,.052348664807867255,,,31.88921626190972,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,cnaBRCA9,3,41,.49871626691173687,-4.5495407326039725,-3.3518504720586364,,,.61510888485184945,-1.1976902605453361,3.4960612183601456,2.3333825697023376,.40909174350529343,,,46.062372077636645,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,cnaBRCA10,3,41,.62302731570472991,-2.0456191783095488,-3.5350642443240812,,,.55765588568397939,1.4894450660145324,3.6821131805000142,2.3071863186720392,.30352050619486254,,,46.062372077636645,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,cnaBRCA12,8,36,.13551986744893058,-3.7016059999101136,-3.3739345431370849,,,.72662575951148956,-.32767145677302878,2.3124821901714987,2.4384189058435184,.73053646978179543,,,52.375379388422047,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,cnaBRCA13,10,34,.2388773873709738,-2.9888904334498081,-3.5642819769917029,,,.54065493345204074,.57539154354189481,2.6034444794049167,2.3528333107587396,.51029976781780251,,,46.062372077636645,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,cnaBRCA14,19,25,.13997497061575623,-3.2414218773279728,-3.5794990353193801,,,.64751086834021199,.33807715799140725,2.3966915104879578,2.4291082671790201,.64795437994131511,,,51.154293153261733,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,cnaBRCA15,20,24,.20834085665724583,-3.1598867835882198,-3.6615314950188167,,,.50381863763050005,.50164471143059686,2.6682196055702154,2.1692321222483821,.49515595667759404,,,46.062372077636645,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,cnaBRCA16,14,30,.33307468969803206,-2.8904367439981393,-3.6869459045414006,,,.34221922726801934,.79650916054326126,2.65244626085045,2.2646063233874854,.30934236752018679,,,46.062372077636645,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,cnaBRCA17,10,34,.081335952577358817,-3.5856012658372136,-3.3887787909954068,,,.77398408202202484,-.19682247484180682,1.6156992454463954,2.596315139406046,.82222234698388053,,,54.814823132258716,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,cnaBRCA18,15,29,.15744929024386406,-3.6840521943285292,-3.3039209874926918,,,.55995130259865444,-.38013120683583734,1.5383457139860202,2.7495593642795111,.6231369722372897,,,50.524619370591076,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,cnaBRCA19,3,41,.8151186868600353,-5.2332593528239748,-3.3018222803352208,,,.29397334105106404,-1.931437072488754,2.3893512836781521,2.3685202646754897,.18019354978317403,,,46.062372077636645,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,cnaBRCA20,3,41,.16123976172050641,-3.0700281162331584,-3.4601074927686954,,,.72180705247186883,.39007937653553704,1.5798654887865671,2.4536937375077299,.78879839842052668,,,53.943715605014717,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,cnaBRCA22,17,27,.08250543531274375,-3.5559962230582021,-3.3563909540824652,,,.79143767680869281,-.19960526897573683,2.418220394116473,2.4199615756287094,.79117449554021568,,,53.943715605014717,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,cnaBRCA23,3,41,.37638757457562533,-4.2787604361672198,-3.3716636644808369,,,.10187908888815171,-.90709677168638292,.56700414212640537,2.4662657699641071,.53255742571224385,,,46.062372077636645,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,cnaBRCA24,3,41,.40518966768220244,-4.3427664107351003,-3.3669803004880654,,,.11194929635919756,-.97578611024703488,.66466167200482162,2.4632121497153494,.50182818607283286,,,46.062372077636645,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,cnaBRCA25,6,38,.45167549958499914,-4.3663696126120195,-3.2862177335932596,,,.10638075591821229,-1.0801518790187599,1.1640536352200659,2.5117074672584279,.30975203495288156,,,46.062372077636645,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,cnaBRCA26,15,29,.047395789197134101,-3.5091294107304085,-3.3943982893537874,,,.88253354307692033,-.11473112137662111,2.4185081155693489,2.4217994520312849,.88224746794437026,,,55.140466746523153,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,cnaBRCA27,9,35,.30982511840464344,-4.0254325267498992,-3.2813028231847681,,,.44669616638728171,-.74412970356513108,2.5701725052061017,2.3604046259615998,.41180068197602204,,,46.062372077636645,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,cnaBRCA28,4,40,.32280597999447563,-4.1408945418538501,-3.3627728346200145,,,.31972033487895468,-.77812170723383556,1.2019505635875454,2.4791750750689832,.54150198315897402,,,46.062372077636645,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,cnaBRCA29,6,38,.48295165140376123,-4.4292152745181923,-3.2762947343449165,,,.066560770438503988,-1.1529205401732758,1.0352524421897618,2.5147955996003279,.2778676730586826,,,46.062372077636645,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,cnaBRCA30,4,40,2.1448323436764043,.55910491371483817,-3.8327727801768829,,,.01424745061367611,4.391877693891721,1.9149863372353555,2.0575064933568528,.00019088912021171842,,,.57266736063515533,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,cnaBRCA31,14,30,.59908348213959739,-2.4825009261158248,-3.8773159528864807,,,.12655226793996541,1.3948150267706558,2.9708426488477833,1.9733944503704712,.071223338490922147,,,31.88921626190972,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,cnaBRCA32,9,35,.66239519824334681,-2.2028825108522128,-3.7499585415584589,,,.14121574833423989,1.5470760307062461,2.6982825406661286,2.2417240979632904,.083592611416160104,,,31.88921626190972,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,cnaBRCA33,6,38,.27234989699029832,-4.0004500534200877,-3.3439945060972489,,,.50379148029522947,-.65645554732283884,2.070865792670141,2.4526124144593884,.53862906759953433,,,46.062372077636645,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,cnaBRCA34,5,39,.55251002964975493,-4.6006539526074519,-3.2838774817738132,,,.07287660347194265,-1.3167764708336387,1.1635275752928766,2.4769586270334307,.25133959780511361,,,46.062372077636645,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,cnaBRCA36,8,36,.065042713967056479,-3.5623247452488496,-3.4048859330618106,,,.88523767998763225,-.15743881218703892,2.7920353676106102,2.3391778619818546,.86863610979774109,,,55.140466746523153,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,cnaBRCA38,4,40,.45688603151238949,-4.4302513705582651,-3.3338371517495728,,,.27431394915657481,-1.0964142188086923,1.5876227698974292,2.4511056179888038,.38857208667689414,,,46.062372077636645,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,cnaBRCA39,7,37,1.238364346462145,-1.1459203887039311,-3.8662986170618505,,,.028201437875993524,2.7203782283579194,2.50578819413467,2.1409123054290777,.0044716641447775929,,,6.7074962171663906,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,cnaBRCA42,3,41,.0015242674792476907,-3.4369503017028715,-3.4332595279782283,,,.99829152505867258,-.0036907737246432148,2.6002311859374494,2.4120498929116931,.9979786471108405,,,58.704626300637685,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,cnaBRCA47,5,39,.32138965060186209,-4.1195459799949639,-3.3455579910831066,,,.3491607926384247,-.77398798891185727,1.4836457409737969,2.4856540900713671,.50237816838805083,,,46.062372077636645,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,cnaBRCA48,4,40,.86553691299905144,-5.2798123574023688,-3.2488810530651628,,,.075627609951443867,-2.0309313043372059,1.5942383811018994,2.3945354370202496,.10629738753969904,,,31.88921626190972,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,cnaBRCA57,5,39,.19031574020742556,-3.8411866320958667,-3.3812450869676067,,,.62151621161454229,-.45994154512826002,1.7710839665497862,2.474912767645971,.69070834055861918,,,52.375379388422047,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,cnaBRCA58,7,37,.3778347615917973,-2.6717734545802778,-3.5776237127068655,,,.40551276637045652,.9058502581265877,2.5291321426460089,2.3748253235907582,.36453577911213708,,,46.062372077636645,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,cnaBRCA60,3,41,.57679539118270184,-4.720732689902289,-3.3393242312807101,,,.0051027953635414732,-1.3814084586215789,.3869807080064544,2.4525893752243433,.34037579776990246,,,46.062372077636645,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,cnaBRCA61,3,41,1.0611143365517808,-1.1243351530391961,-3.6024752705633754,,,.28155563657628679,2.4781401175241795,2.9566092031631994,2.2999530908519734,.083289276796086331,,,31.88921626190972,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,cnaBRCA62,9,35,.94581696679613725,-1.7365911096817563,-3.8698620447165766,,,.0453568544568555,2.1332709350348202,2.6147497289983854,2.1622876540961791,.015219224038737135,,,15.219224038737138,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,cnaBRCA63,6,38,.75637307783627761,-1.904844069042795,-3.6748796615252424,,,.24766789903027067,1.7700355924824474,3.2553485949159944,2.1873134607695937,.092468290772716108,,,31.88921626190972,BRCA,GDSC1
Thapsigargin,180,SERCA,Other,cnaBRCA64,8,36,.14748418596981541,-3.1418244252499203,-3.4983304486171281,,,.75978465010454321,.35650602336720771,3.0114450769663139,2.279901721806175,.70783222856271277,,,52.375379388422047,BRCA,GDSC1
Obatoclax Mesylate,182,BCL2, BCL-XL, BCL-W, MCL1,Apoptosis regulation,ARID1A_mut,5,43,.38906847754507085,-.88575927041260061,-.32793244914235231,,,.4772577146677271,-.5578268212702483,1.5453999566583712,1.4226594480630645,.41451444302171403,,,88.084319142114225,BRCA,GDSC1
Obatoclax Mesylate,182,BCL2, BCL-XL, BCL-W, MCL1,Apoptosis regulation,ASH1L_mut,3,45,2.1445489074869317,-2.9514117913040963,-.21501458425048595,,,.010742418339508054,-2.7363972070536104,.73481530898663105,1.2952150162954059,.0007843920781070116,,,4.0003995983457594,BRCA,GDSC1
Obatoclax Mesylate,182,BCL2, BCL-XL, BCL-W, MCL1,Apoptosis regulation,BRCA1_mut,4,44,.53666358762617405,.31644314234175247,-.44990145987616276,,,.089393942990939307,.76634460221791523,.62996228377747776,1.4675498766819048,.30949624075079574,,,83.674606977594053,BRCA,GDSC1
Obatoclax Mesylate,182,BCL2, BCL-XL, BCL-W, MCL1,Apoptosis regulation,BRCA2_mut,6,42,1.0730419437470671,-1.6609069484670755,-.20391547558051665,,,.094028900241356683,-1.4569914728865589,1.7178329997784567,1.3071433007282816,.017769888688091678,,,30.20881076975585,BRCA,GDSC1
Obatoclax Mesylate,182,BCL2, BCL-XL, BCL-W, MCL1,Apoptosis regulation,CDH1_mut,4,44,.29528094432291824,-.77561667199197237,-.35062329493673322,,,.55071579405713245,-.42499337705523915,1.2245709684933486,1.4530813501148721,.57453582222914179,,,89.06380748655846,BRCA,GDSC1
Obatoclax Mesylate,182,BCL2, BCL-XL, BCL-W, MCL1,Apoptosis regulation,MLL3_mut,3,45,.81720970649424884,-1.4706282876431163,-.31373348449455118,,,.23894661489029306,-1.1568948031485651,1.2281132046125016,1.4236026325050637,.17718133017709517,,,71.057751265485507,BRCA,GDSC1
Obatoclax Mesylate,182,BCL2, BCL-XL, BCL-W, MCL1,Apoptosis regulation,NF1_mut,5,43,.10324714636778903,-.51955460251868346,-.37051438726955194,,,.82096385352391521,-.14904021524913152,1.3095430935270278,1.4556461313464275,.827996239415413,,,95.972291386786495,BRCA,GDSC1
Obatoclax Mesylate,182,BCL2, BCL-XL, BCL-W, MCL1,Apoptosis regulation,PIK3CA_mut,17,31,.13716633470363171,-.5136967346829161,-.31603377985724451,,,.66612426434987526,-.19766295482567159,1.5726765205826545,1.3656646697344346,.65160780352591274,,,92.311105499504308,BRCA,GDSC1
