drug_name,drug_id,drug_target,target_pathway,feature_name,n_feature_pos,n_feature_neg,ic50_effect_size,log_ic50_mean_pos,log_ic50_mean_neg,log_max_conc_tested,log_max_conc_tested_2,feature_ic50_t_pval,feature_delta_mean_ic50,feature_pos_ic50_var,feature_neg_ic50_var,feature_pval,tissue_pval,msi_pval,fdr,tissue_type,screening set
AZD4547,1135,FGRF1, FGFR2, FGFR3,RTK signaling,cnaPRAD7,3,3,1.2766898380666878,2.9499731430308991,4.1328894068011008,,,.24951361148243453,-1.1829162637702018,1.2855301478318779,.25377154177210043,.065454185266027115,,.26094083701066256,0,PRAD,GDSC1
Capivasertib,1136,AKT,PI3K/MTOR signaling,cnaPRAD7,3,3,.51785215423816366,2.9063123017997654,1.7379660069290772,,,.5873521946057737,1.1683462948706882,.56231849639651055,3.1407199380897119,.33318258625441893,,.3460189107887956,0,PRAD,GDSC1
TW 37,1149,BCL2, BCL-XL, MCL1,Apoptosis regulation,cnaPRAD7,3,3,1.1870059110244726,-1.1264254890659131,-.14037080476142486,,,.26685328134927472,-.98605468430448828,1.1306949425437571,.31887108391845104,.24574042835328788,,.93057224285045803,0,PRAD,GDSC1
Rucaparib,1175,PARP1, PARP2,Genome integrity,cnaPRAD7,3,3,.9444303608294925,2.9299618795340177,3.50480773963598,,,.32845928313406592,-.57484586010196237,.41511753179983263,.75407845035850785,.35704621357896638,,.01634521878058922,71.409242715793269,PRAD,GDSC1
AZ20,1184,ATR,Genome integrity,cnaPRAD7,3,3,.6498659771403873,.57847792565975287,1.0986414843302188,,,.47744742547809788,-.52016355867046593,.94910224045886071,.61687812012501542,.56307448095535917,,.82959913089543913,0,PRAD,GDSC1
KU-60019,1185,ATM,Genome integrity,cnaPRAD7,3,3,.68756597729382307,3.0371675906152849,3.7459661825707524,,,.4574309508427496,-.70879859195546757,1.2566131092110613,.73915769946757992,.55393398608346656,,.77654729352644369,97.239563541110144,PRAD,GDSC1
GSK269962A,1192,ROCK1, ROCK2,Cytoskeleton,cnaPRAD7,3,3,1.444465708485513,1.5148443778950915,2.8292207760472592,,,.15731803930441307,-1.3143763981521677,.77042856448561714,1.0307374050808671,.2086534790118752,,.86852086915724969,0,PRAD,GDSC1
SB505124,1194,TGFBR1, ACVR1B, ACVR1C,RTK signaling,cnaPRAD7,3,3,.18773026744704355,4.1605046575092333,3.989222898362943,,,.83624311122860029,.17128175914629029,.39481407921717482,1.2284154396976192,.22579836062171135,,.057541265843300833,0,PRAD,GDSC1
Tamoxifen,1199,ESR1,Hormone-related,cnaPRAD7,3,3,1.233843448006019,3.3812358467894676,3.9157075562869976,,,.24681420351285943,-.53447170949752998,.57964005531942409,.1982442376925255,.31074081615244947,,.084392084879416129,0,PRAD,GDSC1
JQ1,1218,BRD2, BRD3, BRD4, BRDT,Chromatin other,cnaPRAD7,3,3,1.557046974485111,1.7350803775959882,2.3430458231787497,,,.14812108663182608,-.60796544558276144,.48116804907753535,.2709173645114632,.2372116884528897,,.19748114028482805,0,PRAD,GDSC1
PFI-1,1219,BRD4,Chromatin other,cnaPRAD7,3,3,1.3499279118076108,2.8322112177748413,1.9164462092221111,,,.23270323714004149,.91576500855273024,.94459587995958549,.16774774238252396,.079311489723789833,,.36489753169843653,0,PRAD,GDSC1
IOX2,1230,EGLN1,Other,cnaPRAD7,3,3,.054892353199400522,-.41844800487609396,-.47547344600587599,,,.952044672904651,.057025441129782029,.3116057918139547,1.4357436542782425,.68929393275598549,,.37558315495627909,0,PRAD,GDSC1
UNC0638,1236,G9a and GLP methyltransferases,Chromatin histone methylation,cnaPRAD7,3,3,.51291685095340589,4.2744644619043894,3.3010933977451029,,,.56487249671011619,.97337106415928654,2.0513868617097035,1.7304543068904727,.39246703295019375,,.45207404282676655,0,PRAD,GDSC1
CHIR-99021,1241,GSK3A, GSK3B,WNT signaling,cnaPRAD7,3,3,.30944676820878825,3.3453447964827974,3.6317075250783808,,,.73208003728125937,-.28636272859558343,1.1980214008190662,.52676682558157195,.37506469667489778,,.22450341100344609,0,PRAD,GDSC1
(5Z)-7-Oxozeaenol,1242,TAK1,Other, kinases,cnaPRAD7,3,3,1.228772942040167,1.3514776171925691,2.2976292461455778,,,.23916920297678748,-.94615162895300875,1.0024112649752912,.42539721626223548,.20418271736320026,,.80309964784271148,0,PRAD,GDSC1
Piperlongumine,1243,Induces reactive oxygen species,Other,cnaPRAD7,3,3,.46770810516555239,1.3442988861214875,1.4842427781853118,,,.5988639938198238,-.13994389206382429,.2637235017648516,.33091629396645178,.36390807379957912,,.34913399786613325,0,PRAD,GDSC1
Daporinad,1248,NAMPT,Metabolism,cnaPRAD7,3,3,.63207460937735505,-1.7399296866943281,-.15375942679435259,,,.4932200975828302,-1.5861702598999756,1.7207586746701153,3.1038423000161597,.5565540230760414,,.89212970764856547,0,PRAD,GDSC1
Talazoparib,1259,PARP1, PARP2,Genome integrity,cnaPRAD7,3,3,.62895462237746946,1.3083163616295812,1.7802056912946085,,,.50495828370408746,-.47188932966502728,.38758489856591116,.98772719310711865,.66604310305243164,,.50741607088417429,0,PRAD,GDSC1
rTRAIL,1261,TRAIL receptor agonist,Apoptosis regulation,cnaPRAD7,3,3,.16545012032597789,-.43146094996688517,-.35226858022630131,,,.85574499616191468,-.079192369740583857,.18849062537138114,.65013775946535379,.6438271553309679,,.45985903818619134,0,PRAD,GDSC1
UNC1215,1262,L3MBTL3,Chromatin other,cnaPRAD7,3,3,1.3548830588097138,2.4117339237037747,2.6136249200223998,,,.17293086419452458,-.20189099631862506,.1554432228177422,.14228600862171858,.083316222114358102,,.38690016438617431,0,PRAD,GDSC1
SGC0946,1264,DOT1L,Chromatin histone methylation,cnaPRAD7,3,3,.98967385864035107,1.8687968905180181,.87166062407758782,,,.34423544465702388,.9971362664404303,.22160842305481498,1.4075384530904875,.21930421842377812,,.57076905121965149,0,PRAD,GDSC1
ICL1100013,1266,N-myristoyltransferase 1/2,Other,cnaPRAD7,3,3,.16939126018086645,1.7932924056211832,1.6026561177343766,,,.85475200655805172,.19063628788680664,.08823256556619534,1.5891364716347978,.61734936924679062,,.41765497207694741,0,PRAD,GDSC1
XAV939,1268,TNKS1, TNKS2,WNT signaling,cnaPRAD7,3,3,1.0675114327092254,2.6767228837118693,3.7606699841425559,,,.30837976560535679,-1.0839471004306866,1.3919447231264654,.35291494315401239,.39657366502024272,,.56075855745645575,0,PRAD,GDSC1
PLX-4720,1371,BRAF,ERK MAPK signaling,cnaPRAD7,3,3,.39679460370561132,3.9901557237290555,4.2646200293886816,,,.65480323673529595,-.2744643056596261,.79360274313350521,.57192899380845619,.94326092117839955,,.11451181085231313,94.326092117839949,PRAD,GDSC1
Trametinib,1372,MEK1, MEK2,ERK MAPK signaling,cnaPRAD7,3,3,2.1676486993234039,-.52441901925303513,2.6311596298533035,,,.11631522921422519,-3.1555786491063387,2.0540756549624239,.13875859816339225,.12703005847590959,,.35300686277347421,0,PRAD,GDSC1
Dabrafenib,1373,BRAF,ERK MAPK signaling,cnaPRAD7,3,3,.088774849157207819,3.6684398794091311,3.5709829748572091,,,.91991855373059528,.097456904551922019,.77052503947296846,1.3478184847262507,.55552793578114401,,.23436439941864989,0,PRAD,GDSC1
Temozolomide,1375,DNA alkylating agent,DNA replication,cnaPRAD7,3,3,.41590453374289466,5.8298297274908579,5.9456829505975568,,,.63758227667796086,-.11585322310669888,.29280641609224189,.26353877427948341,.6459504624967477,,.92636572025237984,0,PRAD,GDSC1
Afatinib,1377,ERBB2, EGFR,EGFR signaling,cnaPRAD7,3,3,1.254317531320178,2.9708826383878457,4.766863957584051,,,.26198467611517035,-1.7959813191962053,2.0151584765487112,.19865727480191392,.3463502050136324,,.29479701801070357,0,PRAD,GDSC1
Bleomycin (50 uM),1378,dsDNA break induction,DNA replication,cnaPRAD7,3,3,.58792770596404076,2.0538712819394807,3.2571812879224091,,,.51352344683907913,-1.2033100059829285,2.2820701202520004,1.7804760743609112,.43995637801913257,,.66694458422894232,87.991275603826509,PRAD,GDSC1
AZD3514,1382,AR,Hormone-related,cnaPRAD7,3,3,.71425517711820141,3.2823681495592041,2.6795091448342432,,,.43607215851838438,.6028590047249609,.97355829427202978,.69064236144152158,.034997041964850067,,.033269719868706089,0,PRAD,GDSC1
Doxorubicin,1386,Anthracycline,DNA replication,cnaPRAD7,3,3,.042467333610977924,-1.6087460864322634,-1.6503166512793852,,,.96265901819444388,.041570564847121849,.37784853661076773,1.3317866278793786,.47667393983391776,,.1297258797993793,0,PRAD,GDSC1
Bleomycin (10 uM),1392,dsDNA break induction,DNA replication,cnaPRAD7,3,3,.71401986834252784,1.7504213577059267,2.5703885413289895,,,.4312147303629793,-.81996718362306287,1.1472621581354665,1.1494996852509154,.47704587277610083,,.99542531121815159,0,PRAD,GDSC1
Gemcitabine,1393,Pyrimidine antimetabolite,DNA replication,cnaPRAD7,3,3,.52629891972258391,-4.0119469625220434,-3.6748708386310085,,,.58195401576158368,-.33707612389103492,.89240010510370504,.15496226895924931,.64726439440966921,,.824008416712398,0,PRAD,GDSC1
AZD6738,1394,ATR,Genome integrity,cnaPRAD7,3,3,.41850928829042106,1.5238587161024189,1.8845126917915571,,,.63579410749220089,-.36065397568913826,.92196485056917066,.79701729067208238,.68959496710471158,,.93571305127181914,0,PRAD,GDSC1
AZD5438,1401,CDK2,Cell cycle,cnaPRAD7,3,3,.015721336965653414,.91259495012469216,.90411001576118366,,,.98556109714432882,.0084849343635085006,.53074448585312706,.54852543940670151,.75829473388716173,,.43622613451174747,91.222320800066697,PRAD,GDSC1
AZD7762,1402,CHEK1, CHEK2,Cell cycle,cnaPRAD7,3,3,.19965621971731146,-.021498989644188171,.2009481240139841,,,.82350131051864961,-.22244711365817227,1.4291088283984639,.66355967898246226,.70818872612729655,,.65643372660850741,0,PRAD,GDSC1
AZD6094,1403,MET,RTK signaling,cnaPRAD7,3,3,.037171538426797601,3.1464498700933277,3.1584757707343036,,,.96636829815718994,-.012025900640975973,.23033560343119416,.39532470009424386,.49131668819934315,,.13638484344263249,0,PRAD,GDSC1
Dyrk1b_0191,1407,DYRK1B,Other, kinases,cnaPRAD7,3,3,.24466095691920736,1.4477723064311248,1.5653461037933465,,,.78689723958636315,-.11757379736222173,.63397223355801646,.24484959700490608,.53244389873805642,,.37518536059685964,0,PRAD,GDSC1
AZD4877,1409,EG5,Mitosis,cnaPRAD7,3,3,.43804707199501064,-4.2903220600407224,-3.9934793363019447,,,.62451150741455064,-.29684272373877763,.80428944780431888,.52109337466935346,.59691448007985082,,.83007694417354927,0,PRAD,GDSC1
EphB4_9721,1413,EPHB4,RTK signaling,cnaPRAD7,3,3,1.042073582329007,1.3024438168140848,2.9842727649724288,,,.27115329110800662,-1.6818289481583439,1.6614060871037866,1.5650047100379862,.34347151553580646,,.87771345337993312,0,PRAD,GDSC1
Fulvestrant,1414,ESR1,Hormone-related,cnaPRAD7,3,3,.5458724352609049,3.7525945135286034,3.2019760893747429,,,.55112272862055189,.55061842415386053,.66597739592378691,1.2615080519209534,.56544148398856831,,.95381852730669359,0,PRAD,GDSC1
AZD8931,1416,EGFR, ERBB2, ERBB3,RTK signaling,cnaPRAD7,3,3,.33412003345383134,1.543426147213909,1.7563894767032593,,,.70682588632346233,-.21296332948935026,.75963674562932648,.48525566579470131,.67162489499610656,,.82880380790193209,0,PRAD,GDSC1
FEN1_3940,1419,FEN1,Genome integrity,cnaPRAD7,3,3,.75437022732638936,2.0042772886879336,2.6264231165692618,,,.42216831967911617,-.62214582788132811,1.0262904667351864,.55413093467461971,.34090709714009443,,.64289425493295704,0,PRAD,GDSC1
FGFR_0939,1421,FGFR4,RTK signaling,cnaPRAD7,3,3,1.0134450881838535,1.5561718452477653,2.2307502477916192,,,.33319104192673471,-.67457840254385393,.9250234801665338,.17451473414751564,.25101588156071419,,.70825318144316574,0,PRAD,GDSC1
FGFR_3831,1422,FGFR1, FGFR2, FGFR3, FGFR4,RTK signaling,cnaPRAD7,3,3,.45129847910244592,2.4925075723307955,3.1185714051777693,,,.63539966836759376,-.62606383284697387,1.9560046804864899,.15156197642047969,.33148623516558967,,.28295267962039217,0,PRAD,GDSC1
BPTES,1425,GLS,Other,cnaPRAD7,3,3,.60052654301671915,2.9763457416538235,3.8946462962603525,,,.52382076363653629,-.91830055460652904,2.025528722624077,.75755379481629281,.80177781274150917,,.15246125346615808,0,PRAD,GDSC1
AZD5582,1427,IAP,Other,cnaPRAD7,3,3,.090776757058632529,3.0900318067812234,3.1552228243473586,,,.91896387396405954,-.065191017566135212,.42161402129792708,.92396462914386435,.3860352175035528,,.038359773535744421,0,PRAD,GDSC1
IAP_5620,1428,IAP,Other,cnaPRAD7,3,3,1.619519859751992,4.687999121060237,4.0386016776934204,,,.13188430820347927,.6493974433668166,.30017446113768897,.48111075737259035,.20880567373058442,,.56507948573208411,0,PRAD,GDSC1
IGFR_3801,1430,IGFR1,IGF1R signaling,cnaPRAD7,3,3,.95257210338055442,-.52112951904598181,.81316946615595775,,,.31070376297721797,-1.3342989852019396,1.2480014846855725,1.5383747991048926,.16910769900923073,,.3831594194890095,0,PRAD,GDSC1
AZD1480,1432,JAK1, JAK2,Other, kinases,cnaPRAD7,3,3,.84956632486682848,1.2386429887208106,2.5780478340225521,,,.3899359429516181,-1.3394048453017415,2.1139502286140623,.70879512651858612,.30484779208188628,,.66747034567112229,0,PRAD,GDSC1
JAK1_3715,1433,JAK1,Other, kinases,cnaPRAD7,3,3,.70945536777273888,4.3665396605150635,3.8816663782497769,,,.47136168872817258,.48487328226528659,.1766626034799417,.95025404976187455,.1829200021852638,,.23791192038806919,0,PRAD,GDSC1
JAK3_7406,1434,JAK3,Other, kinases,cnaPRAD7,3,3,.67319059096925427,2.4507828525556601,2.8397408569135898,,,.47475194614158683,-.38895800435792971,.74629729191431637,.33272584096133573,.42766567898670976,,.77080119161524763,0,PRAD,GDSC1
MCT1_6447,1436,MCT1,Cell cycle,cnaPRAD7,3,3,.57707607424484009,4.1783063009177406,4.6095515754354155,,,.53167262044065411,-.43124527451767491,.94582708844803076,.47149407071370297,.71511542755814261,,.47043841804337527,0,PRAD,GDSC1
MCT4_1422,1437,MCT4,Other,cnaPRAD7,3,3,.74760620259560018,4.7712104053889712,4.4593546803242559,,,.44585508042557248,.31185572506471537,.15334081630698498,.56964597100312231,.32878528341444896,,.59984250169717479,0,PRAD,GDSC1
AZD2014,1441,mTORC1, mTORC2,PI3K/MTOR signaling,cnaPRAD7,3,3,.2371490378639895,.1440379634854283,-.2004499677738211,,,.78609578040554806,.34448793125924937,1.3655097665594047,1.5347980179553142,.24133164329563694,,.078669146443941629,0,PRAD,GDSC1
AZD8186,1444,PI3Kbeta, PI3Kdelta,PI3K/MTOR signaling,cnaPRAD7,3,3,.057436924686077376,.42195987158154818,.53990086404161641,,,.94731001741226906,-.11794099246006823,1.9822809905573615,2.1221373216129038,.54054935643092095,,.10930290867551318,0,PRAD,GDSC1
AZD8835,1445,PI3Kalpha, PI3Kdelta,PI3K/MTOR signaling,cnaPRAD7,3,3,1.0483884630423947,2.2997118124484595,2.7270270155987792,,,.28398384427669982,-.42731520315031979,.28927265531523627,.49858250255237496,.42610688772628008,,.43657874978659716,0,PRAD,GDSC1
PI3Ka_4409,1446,PI3Kalpha, PI3Kdelta,PI3K/MTOR signaling,cnaPRAD7,3,3,.97463999669195334,2.0249106848490048,2.9622405382737664,,,.33005102446333273,-.93732985342476161,1.2662211813070898,.49647858870335537,.48527061625106227,,.28230019490157132,0,PRAD,GDSC1
AZD1208,1449,PIM1, PIM2, PIM3,Other, kinases,cnaPRAD7,3,3,.35380139975783459,3.6517978785112191,3.5001849639051845,,,.68717718981266351,.15161291460603454,.41815193692273817,.43865377169773012,.51726463029444747,,.49359746742652,0,PRAD,GDSC1
PLK_6522,1451,PLK1, PLK2, PLK3,Cell cycle,cnaPRAD7,3,3,.30255841320525406,-3.4072990167943282,-3.0474355096168178,,,.73055817787769617,-.35986350717751048,1.0556189355386891,1.3095883799869557,.72733764745910912,,.91825205198134086,0,PRAD,GDSC1
RAF_9304,1453,ARAF, BRAF, CRAF,ERK MAPK signaling,cnaPRAD7,3,3,.18508170891473916,2.8240124847271133,2.9748475557827678,,,.83443089561914086,-.15083507105565452,.99941293736038672,.57402866718673562,.56106282815084563,,.055513153667264697,0,PRAD,GDSC1
PARP_9495,1458,PARP1, PARP2, PARP7,Genome integrity,cnaPRAD7,3,3,.56910031552002416,1.4669622820128183,2.295502807070672,,,.54711336780475772,-.82854052505785369,1.961335556527283,.62635714350764227,.63362202090220809,,.76982932021425243,0,PRAD,GDSC1
PARP_0108,1459,PARP1, PARP2, PARP6,Genome integrity,cnaPRAD7,3,3,.36877523549889946,-.52724586316367461,-.060967333207539109,,,.6788640070606824,-.4662785299561355,.95985065981635243,1.5086713996355037,.9322029283180775,,.13643144624837988,93.220292831807754,PRAD,GDSC1
PARP_9482,1460,PARP1, PARP2, PARP5a,Genome integrity,cnaPRAD7,3,3,.59209933394916436,-1.279952468282753,-.33092302079838726,,,.51291731463219481,-.94902944748436568,1.2985659974177504,1.8579017310590324,.81606498985117348,,.1392115996935066,0,PRAD,GDSC1
TANK_1366,1461,Tankyrase 1/2 (PARP5a, PARP5b),Genome integrity,cnaPRAD7,3,3,.57603025634473193,2.0892360424706786,2.7444433619820132,,,.54699030817451411,-.6552073195113346,1.564440488811516,.37433197100305637,.74918290602005544,,.36266226708742672,0,PRAD,GDSC1
AZD1332,1463,NTRK1, NTRK2, NTRK3,RTK signaling,cnaPRAD7,3,3,.69885445259845502,1.1681505449962237,2.1593375477349226,,,.47920465034742732,-.99118700273869886,1.985951143916193,.28135724468488466,.27526943977751744,,.41122536499347317,0,PRAD,GDSC1
TTK_3146,1464,TTK,Mitosis,cnaPRAD7,3,3,1.4388792112793654,2.7079308796817223,3.309669701674224,,,.16923877808190249,-.60173882199250173,.30098655359378801,.50910611362610581,.2693983172445405,,.45898753227012956,0,PRAD,GDSC1
SN-38,1490,TOP1,DNA replication,cnaPRAD7,3,3,3.2656216354025482,-5.3413006657331872,-3.7309782791331823,,,.016161536022940976,-1.6103223866000049,.50004137572460206,.48608706503385635,.03681168025727044,,.53302680796721613,0,PRAD,GDSC1
SN-38,1494,TOP1,DNA replication,cnaPRAD7,3,3,.50641396793196347,-4.4779609138473404,-3.6929455661738877,,,.58039643316986511,-.78501534767345271,1.9700571853519364,.96165326495351411,.42818726652071493,,.51921096867489458,0,PRAD,GDSC1
Olaparib,1495,PARP1, PARP2,Genome integrity,cnaPRAD7,3,3,1.2752976054653642,3.141024642186697,3.9873088681590243,,,.20171161658886971,-.84628422597232733,.77001565096418068,.53646903125298817,.29295968181451437,,.67699101847431775,58.591936362902871,PRAD,GDSC1
Cisplatin,1496,DNA crosslinker,DNA replication,cnaPRAD7,3,3,1.3643861057692661,1.7040865892237955,2.442869496335272,,,.17254452840155399,-.73878290711147643,.48803045330913947,.59010143902161127,.30236598839540568,,.35208714665385116,0,PRAD,GDSC1
AZD4547,1497,FGFR1, FGFR2, FGFR3,RTK signaling,cnaPRAD7,3,3,.88786968360567631,1.2947204636515817,2.2914567015373897,,,.37310998607473028,-.99673623788580801,1.5091415032253723,.49297351713212018,.11368098521018077,,.20455258615552971,0,PRAD,GDSC1
Selumetinib,1498,MEK1, MEK2,ERK MAPK signaling,cnaPRAD7,3,3,1.4961114705498222,1.9954026087093222,3.567930424177169,,,.20703299438941358,-1.5725278154678468,1.4825230610416777,.10793319225014196,.24387648283054067,,.53809779750391795,0,PRAD,GDSC1
Bicalutamide,1502,AR,Hormone-related,cnaPRAD7,3,3,1.1178345035358486,4.5772997143450675,3.6879490653146956,,,.27683940853642219,.88935064903037198,.41391119270339205,1.0462507186387189,.20120000159407528,,.65377202424592662,0,PRAD,GDSC1
Refametinib,1526,MEK1, MEK2,ERK MAPK signaling,cnaPRAD7,3,3,2.0970907131148215,2.104552852418879,4.1341098765854012,,,.12356804531663806,-2.0295570241665222,1.3674272122182702,.058334364751758967,.12235022243220688,,.14199306280441906,0,PRAD,GDSC1
Pictilisib,1527,PI3K (class 1),PI3K/MTOR signaling,cnaPRAD7,3,3,.059424589966276489,.43714390933601899,.50337965761367187,,,.94756651644881718,-.066235748277652884,1.4990346700660662,.48748736396431802,.67599869906926779,,.21573163193957332,0,PRAD,GDSC1
PFI-3,1530,SMARCA2, SMARCA4, PB1,Chromatin other,cnaPRAD7,3,3,1.2209680040708841,4.3046553456932726,4.7861596611196822,,,.2091995875265697,-.48150431542640959,.40010115260370877,.38853963133388797,.30984349553632518,,.69208674229869538,0,PRAD,GDSC1
